owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate
M07	M07	owned-in-source-step	yes	yes	000209	D	package/kernel/mac80211/patches/rtl/051-wifi-rtw88-Add-additional-USB-IDs-for-RTL8812BU.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-non-8X-driver-family/rtl	drop	Group-level classification with representative patch-body reads: rtl reps 000181, 000187, 000196, 000202, 000207, 000209 show rtw88 RX no-signal handling, RTL8821AU/RTL8812AU power/firmware helper exports, RTL8812A beacon-loss DIG mitigation, USB module entry points, USB RX aggregation, and extra RTL8812BU USB IDs. Direct 8X base DTS/Wi-Fi overlay evidence uses mt7996/mt76 on PCIe with AT24/factory EEPROM, not Realtek rtw88/RTL USB stack.	Drop as non-8X driver-family evidence after representative body reads, not from filename alone. Route tags do not override direct 8X mt7996/mt76 authority. No M07 migration action for RTL unless later direct 8X evidence proves RTL hardware.	Group-level acceptable for RTL rows because representative body semantics are recorded and direct 8X Wi-Fi authority is mt7996/mt76; not a filename-only drop.
M07	M07	owned-in-source-step	yes	yes	000210	A	package/kernel/mac80211/patches/subsys/0001-backports-bump-to-wireless-next-2025-03-20-tag.patch	patch	primary,review-only	wireless:regulatory:db,wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	superseded-by-target	Source/body comparison: vendor 0001 bumps backports to wireless-next-2025-03-20 and touches broad backport Kconfig/MAINTAINERS/Makefile plus mac80211 internals; target 25.12 carries newer backports baseline, so use target baseline unless a named semantic gap is proven.	Use target 25.12 backports/mac80211 baseline; only named semantic gaps should become M07 migration work. This is not runtime evidence.	No hidden minimalism: superseded-by-target is based on target baseline comparison plus vendor sync body scope, not filename.
M07	M07	owned-in-source-step	yes	yes	000211	A	package/kernel/mac80211/patches/subsys/0002-sync-patches-build.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	superseded-by-target	Source/body comparison: vendor 0002 syncs backports build machinery including Kconfig.sources, Makefile/Makefile.real, compat/main.c, dynamic trace helpers, and version metadata; target 25.12 owns build baseline.	Use target 25.12 backports/mac80211 baseline; only named semantic gaps should become M07 migration work. This is not runtime evidence.	No hidden minimalism: superseded-by-target is based on target baseline comparison plus vendor sync body scope, not filename.
M07	M07	owned-in-source-step	yes	yes	000212	A	package/kernel/mac80211/patches/subsys/0003-sync-patches-subsys.patch	patch	primary,review-only	wireless:regulatory:db,wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	superseded-by-target	Source/body comparison: vendor 0003 syncs subsys headers/mac80211 cfg/debugfs with DFS state, AQL limits, and mac80211 internal API churn; target 25.12 patch stack is newer and must be semantic baseline.	Use target 25.12 backports/mac80211 baseline; only named semantic gaps should become M07 migration work. This is not runtime evidence.	No hidden minimalism: superseded-by-target is based on target baseline comparison plus vendor sync body scope, not filename.
M07	M07	owned-in-source-step	yes	no	000213	A	package/kernel/mac80211/patches/subsys/0004-sync-patches-ath.patch	patch	primary,review-only	wireless:regulatory:db,wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: ath sync touches ath Kconfig/Makefile/common headers and ath5k PCI EEPROM reads; this is non-8X Atheros family sync, retained only for provenance comparison.	TODO: keep as provenance evidence only unless a target gap affects direct 8X mt7996/mt76 M07 behavior; do not promote non-8X family sync to 8X requirement.	No hidden minimalism: body semantics and non-8X driver family are recorded; disposition is not filename-only.
M07	M07	owned-in-source-step	yes	no	000214	A	package/kernel/mac80211/patches/subsys/0005-sync-patches-ath5k.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: ath5k sync touches ath5k base/debug/DMA/beacon/channel paths including AP/mesh beacon handling; non-8X Atheros family, not direct 8X mt7996/mt76 evidence.	TODO: keep as provenance evidence only unless a target gap affects direct 8X mt7996/mt76 M07 behavior; do not promote non-8X family sync to 8X requirement.	No hidden minimalism: body semantics and non-8X driver family are recorded; disposition is not filename-only.
M07	M07	owned-in-source-step	yes	no	000215	A	package/kernel/mac80211/patches/subsys/0006-sync-patches-ath9k.patch	patch	primary,review-only	wireless:regulatory:db,wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: ath9k sync touches ath common state, ATH9K_AHB/Kconfig, dfs.o build, platform device hooks, and ath9k ops; non-8X Atheros family provenance only.	TODO: keep as provenance evidence only unless a target gap affects direct 8X mt7996/mt76 M07 behavior; do not promote non-8X family sync to 8X requirement.	No hidden minimalism: body semantics and non-8X driver family are recorded; disposition is not filename-only.
M07	M07	owned-in-source-step	yes	no	000216	A	package/kernel/mac80211/patches/subsys/0007-sync-patches-ath10k.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: ath10k sync touches Kconfig/Makefile/core/mac/testmode and device/of MAC address handling; non-8X Qualcomm/Atheros stack, not direct 8X mt7996/mt76 authority.	TODO: keep as provenance evidence only unless a target gap affects direct 8X mt7996/mt76 M07 behavior; do not promote non-8X family sync to 8X requirement.	No hidden minimalism: body semantics and non-8X driver family are recorded; disposition is not filename-only.
M07	M07	owned-in-source-step	yes	no	000217	A	package/kernel/mac80211/patches/subsys/0008-sync-patches-rt2x00.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: rt2x00 sync touches Ralink rt2800 Kconfig/Makefile and WMM/queue register definitions; non-8X Ralink family provenance only.	TODO: keep as provenance evidence only unless a target gap affects direct 8X mt7996/mt76 M07 behavior; do not promote non-8X family sync to 8X requirement.	No hidden minimalism: body semantics and non-8X driver family are recorded; disposition is not filename-only.
M07	M07	owned-in-source-step	yes	no	000218	A	package/kernel/mac80211/patches/subsys/0009-mtk-mac80211-do-not-setup-twt-when-twt-responder-is-.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: in ieee80211_process_rx_twt_action, limits TWT setup response handling so non-AP TWT responder state does not incorrectly set up TWT.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	yes	000219	A	package/kernel/mac80211/patches/subsys/0010-mtk-cfg80211-extend-CAC-time-for-weather-radar-chann.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-DFS-CSA-radar-channel-policy	needs-evidence	Patch-body triage: extends cfg80211 DFS CAC policy by adding IEEE80211_DFS_WEATHER_MIN_CAC_TIME_MS=600000 and returning 600s CAC for ETSI weather radar channels 5600-5640 MHz; also logs nl80211 radar-detection params.	TODO: compare target 25.12 DFS/CSA/radar/channel-policy behavior and hostapd interaction before accepting; no DFS/CSA/radar runtime success claim.	No hidden minimalism: DFS/CSA/radar row retained as M07 needs-evidence with concrete patch-body behavior, not dropped from route tags.
M07	M07	owned-in-source-step	yes	no	000220	A	package/kernel/mac80211/patches/subsys/0011-mtk-mac80211-it-s-invalid-case-when-frag_threshold-i.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: nl80211_set_wiphy treats frag_threshold > 2346 as invalid input rather than silently accepting an invalid fragmentation threshold.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	yes	000221	A	package/kernel/mac80211/patches/subsys/0012-mtk-cfg80211-implement-DFS-status-show-cac-and-nop-s.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-DFS-CSA-radar-channel-policy	needs-evidence	Patch-body triage: adds cfg80211_ops.skip_cac / ieee80211_skip_cac plus DFS debugfs state, CAC skip, and NOP controls for showing and manipulating CAC/NOP state.	TODO: compare target 25.12 DFS/CSA/radar/channel-policy behavior and hostapd interaction before accepting; no DFS/CSA/radar runtime success claim.	No hidden minimalism: DFS/CSA/radar row retained as M07 needs-evidence with concrete patch-body behavior, not dropped from route tags.
M07	M07	owned-in-source-step	yes	no	000222	A	package/kernel/mac80211/patches/subsys/0013-mtk-mac80211-Set-TWT-Information-Frame-Disabled-bit-.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: in S1G TWT setup, clears TWT request bit and sets IEEE80211_TWT_CONTROL_RX_DISABLED to disable TWT information frame handling for broadcast negotiation cases.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	no	000223	A	package/kernel/mac80211/patches/subsys/0014-mtk-mac80211-check-the-control-channel-before-downgr.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: adds ieee80211_check_same_ctrl_channel and checks existing chanctx/replace_state before channel downgrade, to keep control channel compatibility.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	no	000224	A	package/kernel/mac80211/patches/subsys/0015-mtk-mac80211-fix-tx-amsdu-aggregation.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: adds ieee80211_hw_clear helper and adjusts addba request/tx aggregation path so TX A-MSDU aggregation state can be reset correctly.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	no	000226	A	package/kernel/mac80211/patches/subsys/0017-mtk-mac80211-track-obss-color-bitmap.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: tracks HE OBSS color bitmap by adding he_obss_pd/he_bss_color fields and rx/trace handling around BSS color collision detection.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	no	000227	A	package/kernel/mac80211/patches/subsys/0018-mtk-mac80211-update-max_bssid_indicator-based-on-rea.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: updates max_bssid_indicator in ieee80211_assign_beacon based on real MBSSID/RNR beacon element copying.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	no	000228	A	package/kernel/mac80211/patches/subsys/0019-mtk-mac80211-support-configurable-addba-resp-time.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-subsys-core-cfg80211-nl80211-mac80211	needs-evidence	Patch-body triage: adds configurable addba response wait count and ieee80211_send_addba_with_timeout logic in agg-tx.c.	TODO: compare target 25.12 mac80211/cfg80211/nl80211 behavior and userspace dependencies before accepting; no M06 hardware bring-up or runtime success claim.	No hidden minimalism: row keeps concrete patch-body semantics and remains M07 needs-evidence/superseded per target comparison, not filename-only.
M07	M07	owned-in-source-step	yes	yes	000229	A	package/kernel/mac80211/patches/subsys/0020-mtk-mac80211-add-sta-assisted-DFS-state-update-mecha.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-DFS-CSA-radar-channel-policy	needs-evidence	Patch-body triage: adds cfg80211_sta_update_dfs_state, NL80211_RADAR_STA_CAC_SKIPPED/EXPIRED events, and hooks STA CSA/disassoc/assoc response paths to update DFS availability.	TODO: compare target 25.12 DFS/CSA/radar/channel-policy behavior and hostapd interaction before accepting; no DFS/CSA/radar runtime success claim.	No hidden minimalism: DFS/CSA/radar row retained as M07 needs-evidence with concrete patch-body behavior, not dropped from route tags.
M07	M07	owned-in-source-step	yes	no	000230	A	package/kernel/mac80211/patches/subsys/0021-mtk-nl80211-Mark-DFS-channel-as-available-for-CSA.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-DFS-CSA-radar-channel-policy	needs-evidence	Patch-body triage: nl80211_start_radar_detection marks DFS channel available for CSA when NL80211_ATTR_RADAR_BACKGROUND is used, before relaxed beacon checks.	TODO: compare target 25.12 DFS/CSA/radar/channel-policy behavior and hostapd interaction before accepting; no DFS/CSA/radar runtime success claim.	No hidden minimalism: DFS/CSA/radar row retained as M07 needs-evidence with concrete patch-body behavior, not dropped from route tags.
